symbol,avg_high,avg_low,avg_amplitude,max_high,max_amplitude,std_amplitude,range_high,range_low,num_records
KLAC,485.84673957180155,471.118967010749,14.72777256105263,1286.81005859375,131.9232418249901,11.455297245708605,1173.9264795614736,1172.197273850941,1507
300751,280.7818540317834,266.3600470865215,14.42180694526192,804.68,111.99000000000001,14.116193706216597,738.6999999999999,692.4,1699
688390,205.3703098373354,191.587304415182,13.78300542215337,635.04,108.08999999999992,13.429237480868148,597.12,491.15000000000003,1291
URI,450.70637012787114,437.5271463518004,13.179223776070716,1019.3314426818557,83.29528389363111,8.493491721057662,949.0761991537256,942.9457114720769,1507
IDXX,486.08550102978097,473.12661516357906,12.958885866201864,769.97998046875,49.420013427734375,6.1958900865716915,582.72998046875,584.9599914550781,1507
GWW,655.8178552152676,642.9191491614342,12.898706053833507,1216.7660854973892,77.03413029432647,7.903209554818382,1013.0807241304115,1009.5842558761871,1507
688072,229.75161111111112,216.94872222222222,12.802888888888887,490.0,74.69999999999999,8.933931390981545,393.47,346.9,900
INTU,498.84941411660077,486.50745055667863,12.341963559922155,810.7224543729055,59.029405254589165,6.276422942815891,616.0904294090938,617.4986015885459,1507
300782,249.08655974842767,236.85109433962265,12.235465408805034,790.3,99.16999999999996,13.245853928412036,739.4799999999999,699.42,1590
CHTR,461.4670670477064,449.35565398177647,12.111413065929957,825.6199951171875,47.1099853515625,6.458980966003877,627.3199920654297,624.530029296875,1507
MSCI,486.4710262469957,474.6818061658405,11.789220081155225,650.2333642573958,65.86235975156893,6.013392793425826,420.446068704721,426.85643244389166,1507
ADBE,462.622760208221,450.9533644627481,11.669395745472949,699.5399780273438,57.7900390625,5.763033885651126,419.9499816894531,423.77996826171875,1507
ALGN,332.678958191647,321.01646956941823,11.662488622228754,737.4500122070312,56.760009765625,7.361282592102272,611.5200119018555,601.780029296875,1507
688608,217.12502450980395,205.6090931372549,11.51593137254902,449.6,59.870000000000005,8.336820943637369,354.6,344.32,1224
LLY,460.73736604979666,449.33148777969643,11.40587827010017,1111.989990234375,90.67239250989383,10.002344250887395,995.4708713517821,988.631834159288,1507
TMO,511.9998210192681,500.72732075750343,11.272500261764701,664.9001074451534,47.92398361898631,5.357415085704368,393.93003845905116,409.4464442654079,1507
COIN,189.90220273496732,178.74055678774033,11.161645947226996,444.6499938964844,119.54000854492188,7.73316093808413,411.16999435424805,381.8900032043457,1185
002371,259.16173631547974,248.15267804590934,11.009058269570337,490.03,52.0,7.581288064622936,451.42999999999995,439.5,1699
TSLA,242.43250316931224,231.49239718558064,10.9401059837316,498.8299865722656,61.529998779296875,6.881717556379008,471.839319229126,461.96265411376953,1507
300750,287.5593231312536,276.702189523249,10.857133608004709,692.0,64.19000000000005,9.065900204716472,623.8,609.33,1699
ULTA,393.9091766397923,383.32726531354655,10.581911326245748,616.3400268554688,46.83001708984375,5.17264545123888,467.280029296875,480.50999450683594,1507
COST,583.5851818146542,573.1058824375643,10.479299377090017,1072.353006370759,72.56234440256037,7.252935574386056,809.4641691691425,813.9846671249275,1507
TYL,443.7981949510682,433.3697747405824,10.428420210485832,661.3099975585938,56.2099609375,5.73405624341605,389.0299987792969,389.5199890136719,1507
SNPS,380.4615390881372,370.0907962953483,10.370742792788926,651.72998046875,69.989990234375,6.627823720999033,539.2499771118164,527.8399887084961,1507
688188,235.2546812620734,224.9921377978107,10.262543464262718,539.2,72.12,7.6963450844075805,419.96000000000004,394.39,1553
EPAM,309.284226820654,299.18120800238535,10.103018818268653,725.4000244140625,157.510009765625,8.131022212493917,579.5800170898438,573.5000305175781,1507
688120,209.59567318757195,199.61545454545455,9.980218642117379,417.86,58.26999999999998,7.328296252138018,310.32,285.65999999999997,869
688506,187.53045580110495,177.62654696132597,9.903908839779007,414.02,60.72000000000003,6.838854953063261,379.04999999999995,353.26,724
HUM,386.1344439018488,376.3117691886983,9.822674713150588,552.0778527581141,60.426351631238845,5.440056057707157,329.4501728061887,344.3789428094564,1507
META,365.29027751268706,355.58059829880403,9.709679213883085,795.0645257736991,85.58645958335666,6.38827172330079,705.2320313518143,692.178578561799,1507
DPZ,398.5358996125499,388.8286942002166,9.707205412333238,537.1785603038041,61.03482918810056,5.3754895714182975,281.6419467277743,276.16773241128067,1507
POOL,345.4811957750928,335.7982260346118,9.682969740480983,552.9803882991214,52.33435616895508,5.098793300710198,385.9432860127633,397.08137641888527,1507
LII,365.8078780781257,356.14189929961424,9.66597877851141,685.9087272845734,83.29021203702013,6.404037888638973,522.7759192934623,505.0642487886694,1507
MLM,410.47715561448825,400.8131619670808,9.663993647407349,664.2941444294672,45.76088046479941,4.850318964822945,516.1696751837842,510.60373204601615,1507
LULU,331.1693165556991,321.6381354379432,9.53118111775581,516.3900146484375,44.989990234375,4.696397593996029,375.75001525878906,379.6099853515625,1507
688063,161.3759967051071,151.8879571663921,9.488039538714991,511.69,93.83999999999997,10.451197890325922,478.21,442.47,1214
605117,167.47541155866898,158.01933450087566,9.456077057793346,456.03,52.22000000000003,8.48251543754432,408.88,398.71,1142
CRWD,241.03084827972393,231.59081499419943,9.440033285524486,566.9000244140625,58.160003662109375,5.876924464582781,530.9000244140625,519.2600212097168,1507
PAYC,287.03777302398584,277.6111285302212,9.426644493764627,547.8713815883093,39.97031711571623,5.674037675433854,408.7792285467701,398.3606026322923,1507
ZBRA,341.904259765868,332.49833439230207,9.405925373565937,615.0,49.8900146484375,5.1809008849807645,442.82000732421875,452.28997802734375,1507
300760,286.20921718658036,276.9811595055915,9.228057680988817,503.51,48.69,6.266116829728483,401.52,382.40999999999997,1699
AXON,273.54633042475365,264.344950361448,9.201380063305647,885.9199829101562,112.3399658203125,10.251242995492907,830.0499839782715,810.9299812316895,1507
ELV,397.4295267761892,388.2320771459014,9.19744963028774,552.5625124935863,48.12797272460409,4.783423423906974,377.1218175654099,383.48563092214516,1507
300661,177.30238602723503,168.12851391355835,9.173872113676731,409.0,55.48000000000002,8.29232902084336,348.02,309.68,1689
000661,250.18556804733726,241.14417159763315,9.041396449704143,683.78,51.5,7.600664300785941,604.48,586.6,1690
UNH,420.63799050537756,411.6134158771121,9.024574628265405,613.2185214395669,41.84201340399653,4.690201969225247,425.8334120709476,425.91079601099614,1507
CVNA,164.45804370485874,155.52493231978414,8.933111385074607,485.3299865722656,52.52000427246094,6.840136937674282,481.3799865245819,458.9500000476837,1507
PH,398.22581030976664,389.3458115616904,8.879998748076199,908.3499755859375,92.33941409186662,6.002623501927245,813.6996864768154,801.4942750419931,1507
PODD,252.3627139004794,243.58192419546998,8.780789705009434,354.8800048828125,48.32000732421875,4.634089663234254,221.15000915527344,226.30999755859375,1507
TDY,423.03027225284285,414.28589259035635,8.744379662486521,595.989990234375,51.33001708984375,4.668166896464969,367.72999572753906,393.1399841308594,1507
ROP,464.17362602891086,455.65667355508333,8.516952473827478,591.2615769608245,61.76560514227734,4.53846725733861,319.1586974896109,348.62751225562,1507
NOC,419.3571088194463,410.8811279687907,8.475980850655665,638.3128936108312,43.51193983502037,4.903468053198447,380.8460509030242,389.479432385997,1507
GS,380.7135408849386,372.2375974826308,8.475943402307824,919.0999755859375,73.75614485710787,5.687914633922756,795.2689937099423,791.1541247197481,1507
FDS,384.67453564096905,376.4014822796672,8.273053361301836,493.074964837435,45.533223010311644,4.523149949386388,287.6524951832995,299.10870690186556,1507
ISRG,338.84248386476713,330.6572464536023,8.18523741116489,616.0,86.29000854492188,5.208613728547214,485.7366638183594,482.2833480834961,1507
DE,354.00147526676426,345.8466437005732,8.154831566191046,528.4158506917822,50.73496588341203,4.374833589300736,421.9763364178647,420.7914739085694,1507
APP,147.63456108119036,139.50884029108124,8.125720790109119,745.6099853515625,142.0,11.744493290954226,736.1699857711792,712.8900289535522,1184
WST,308.2376844157195,300.19776332059007,8.039921095129444,469.80736885806766,52.215713850983775,4.2700669636461255,339.2147915931573,340.3754326124846,1507
MCK,389.2080707362629,381.1910291758201,8.01704156044286,894.7465830810517,66.6279415967623,5.968313003256749,775.3624237422201,774.4266410019044,1507
WAT,309.52804891463535,301.5364894753034,7.991559439331946,428.2200012207031,40.029998779296875,4.111533385524276,254.2100067138672,266.99000549316406,1507
MA,401.3600899696237,393.4940814202963,7.866008549327391,600.0752772273864,48.308026538850754,4.265014863878064,391.5758658815246,398.0779610382385,1507
MOH,277.5288982682459,269.6766555016612,7.852242766584714,423.9200134277344,34.879974365234375,4.1841819947216665,309.68001556396484,313.94998931884766,1507
FIX,223.43790999329013,215.63877006699974,7.799139926290374,1036.6700439453125,111.469970703125,10.984964770466418,1007.7130171905635,963.5910723757156,1507
VRTX,330.7406570545948,323.01151281203664,7.729144242558166,519.8800048828125,41.69000244140625,4.380447693581248,340.4800109863281,332.1599884033203,1507
688012,157.47140655105972,149.75185613359025,7.719550417469493,342.5,63.0,5.991692101226279,279.88,248.78000000000003,1557
SPGI,400.4964212872351,392.79400540614506,7.7024158810900385,576.9080808084611,47.673938382340395,4.000564863134789,374.83162802202844,381.1784437006444,1507
688017,130.91783179012347,123.24445216049382,7.67337962962963,209.0,39.120000000000005,4.583754727869289,149.1,139.78,1296
002821,179.1717363154797,171.5327074749853,7.639028840494409,532.49,53.80000000000001,6.903784458219163,471.09000000000003,449.46,1699
GNRC,195.5864697300051,187.9896218971298,7.596847832875293,524.3099975585938,69.20999145507812,5.917455516709599,441.48999786376953,418.04998779296875,1507
SNDK,95.27122165282927,87.7198413400089,7.551380312820365,284.760009765625,61.980010986328125,8.863163784404264,253.69001007080078,239.1649875640869,221
TPL,201.94519514472222,194.4304738006983,7.514721344023904,585.525189434514,75.38009699224887,7.115715591431112,549.7142033674961,496.85789726183606,1507
LMT,402.62683514272777,395.24503713941084,7.381798003316977,597.4795780249221,47.93849371401734,4.351644164496497,352.00136481336284,362.5899439112544,1507
MCO,354.35970189479735,347.2083442999423,7.151357594855085,527.904475952554,54.25884356207314,3.995303890539696,354.9227237590314,361.89553947322906,1507
605499,208.29686046511628,201.1710107334526,7.125849731663686,338.92,35.44,4.191139979960507,272.29,275.0,1118
IT,313.0128399469873,305.959382536242,7.053457410745298,584.010009765625,46.92999267578125,4.508126732822581,498.02001190185547,471.3799743652344,1507
MRNA,121.92351895606352,114.98460334266505,6.93891561339846,497.489990234375,84.09698486328125,7.172489835513231,479.40999031066895,436.3199996948242,1507
300033,154.43829899941144,147.53561506768688,6.902683931724543,426.88,75.38,6.81383670672004,388.48,364.03,1699
CRL,232.42398130015656,225.54684782376253,6.8771334763940155,460.2099914550781,40.6199951171875,3.789528921888179,358.84999084472656,361.1800079345703,1507
AMP,320.9624870182946,314.08657937650173,6.875907641792854,574.6882232778531,57.265800758247224,4.236384896963143,493.7988075679809,493.6595106982003,1507
300763,117.31748484848484,110.44378787878787,6.873696969696969,350.0,55.0,7.003116883930385,314.77,263.03,1650
600436,241.11683931724545,234.25805768098886,6.858781636256622,491.88,49.40999999999997,6.007486244823732,408.49,395.82,1699
603986,144.017285041225,137.26988221436986,6.747402826855124,428.18,57.19999999999999,5.321014688787835,368.18,334.8,1698
002594,201.24004708652146,194.61952324896998,6.620523837551501,416.98,30.730000000000018,4.944803910910329,373.95000000000005,355.83,1699
BIIB,240.93897782941488,234.38792979867551,6.551048030739362,468.54998779296875,182.54998779296875,6.944638750990789,352.1599884033203,294.20999908447266,1507
EG,297.4067445335346,290.87900394708623,6.527740586448418,404.121417342727,32.64354285406074,3.427792799804481,258.3818147357996,257.92200856796705,1507
CEG,170.04655382318458,163.53605193786447,6.51050188532009,412.22700132789134,37.82000732421875,6.070248545980615,370.6507130137986,358.50464947750356,991
ERIE,262.9612238259304,256.45501199463814,6.506211831292179,534.7389930892508,49.3485066170328,4.635715301595058,408.85556173803184,410.3845876470891,1507
ADSK,249.5760122095423,243.0753417897873,6.500670419755011,344.3900146484375,29.00000762939453,3.2534018258443065,202.8500213623047,213.94998931884766,1507
SBAC,255.3945781486806,248.94405192303316,6.450526225647446,367.46311529925896,33.886731855408954,3.5547295323822317,185.37722416290575,186.14580060863895,1507
603501,148.50748527679622,142.12387514723204,6.383610129564194,345.0,32.0,5.021705664381913,315.75,305.12,1698
WDAY,224.93542813084025,218.56550083780573,6.369927293034523,311.2799987792969,24.830001831054688,2.917644745287147,191.22000122070312,198.85000610351562,1507
300454,136.46201294879342,130.1425838728664,6.319429075927015,333.33,44.120000000000005,5.076663405028915,289.27,268.3,1699
HUBB,263.50885188276897,257.2396557444386,6.269196138330397,482.6550914899936,40.49532065420351,4.349008244114085,395.51024593874934,388.7168981800782,1507
EME,234.77412844443018,228.50758082458435,6.266547619845871,778.1755353599174,83.72005024345378,6.960969372016982,727.7124556378517,714.4112301538862,1507
603392,135.37621190130625,129.1848984034833,6.191313497822932,344.7,39.69999999999999,6.2759451680386045,332.09999999999997,309.40999999999997,1378
HCA,255.81223692337085,249.65371543051114,6.158521492859716,519.227691150448,37.50421117106339,3.6537952610721454,448.315249427447,457.78027199287544,1507
MSFT,318.9736105384102,312.8264083871199,6.1472021512902595,553.5024436401114,39.916016050800636,3.145003982991409,419.66929002127733,413.5908647141106,1507
ROK,263.43960027755514,257.33956645704177,6.100033820513371,415.8900146484375,28.849077136587056,3.0491258227948017,302.4816521298134,302.3434932005082,1507
BA,199.19249466722587,193.1020971107691,6.0903975564567725,347.8900146484375,39.99000549316406,3.5576182582508964,244.32001495361328,254.80447666189298,1507
688235,162.35285132382893,156.27077393075356,6.082077393075357,346.0,48.0,4.5570461502152435,261.78,233.64999999999998,982
HD,304.8289842465404,298.8249603978391,6.004023848701357,426.43677192193223,29.19091516754702,2.934176479775333,285.09415678136054,295.17009868885276,1507
FSLR,139.72037816190056,133.71765755246471,6.0027206094358325,306.7699890136719,40.80000305175781,3.9999556573708923,274.6599884033203,267.9299945831299,1507
DASH,138.0130369081272,132.02915114455337,5.983885763573834,285.5,65.69000244140625,4.678843842976609,240.54000091552734,236.07500076293945,1270
300573,115.18120070629783,109.22224838140083,5.958952324896999,299.99,37.610000000000014,4.327582269135727,284.03000000000003,269.87,1699
CRM,230.73578291090746,224.80477936442932,5.931003546478161,366.18883999189006,28.157880498671886,3.059115648867394,238.20387510414025,244.4330452013088,1507
ALB,148.02534957957158,142.12042100729926,5.904928572272321,319.446299898357,28.672216053368373,3.6923250287273985,268.7660550425876,259.25420633808073,1507
CI,257.35669785480457,251.4837515338533,5.872946320951246,361.8423821544503,32.92778910411192,3.171418107532838,233.34293948819447,248.310232412536,1507
000568,165.09869334902885,159.22784579164212,5.870847557386698,327.66,36.160000000000025,4.071038987050982,288.67,259.51,1699
603129,128.6763272513243,122.81587992937021,5.860447321954091,304.8,29.80000000000001,3.831450429739052,288.69,275.68,1699
CAT,253.92859517545105,248.12490103098636,5.803694144464682,626.0352527555093,38.12082897525329,3.800032487308108,542.4248419260233,525.2518199026306,1507
SHW,274.57906286001645,268.88389130904,5.695171550976436,396.88448930438983,29.194149419061546,2.933429887483466,266.91936191834264,288.55138886430655,1507
ACN,283.6772866888512,278.0304015416529,5.646885147198342,394.4118225950203,26.05098769735531,2.967403093633528,258.298025059658,263.6818860992277,1507
SYK,277.1736181170835,271.5654328050083,5.608185312075179,402.94670705833715,34.16350516584731,2.822524591601671,274.804691184498,280.5843792466881,1507
NXPI,183.64861228462175,178.10878555044113,5.539826734180628,288.0313336859527,34.8194442743642,2.722102693817,218.30341506319172,222.5146669350292,1507
688036,109.66339485827291,104.13891891891892,5.524475939353989,261.94,45.71000000000001,4.1836582059752905,223.86,197.92,1517
AON,289.65515261060403,284.1317668909809,5.5233857196231435,411.23974268402003,26.712650695974958,2.899396769279274,262.60065469916515,266.3620041086947,1507
CMI,246.4062930461601,240.9118169415185,5.494476104641579,526.5,36.535349677243005,3.235292183052659,426.7011679562911,428.62931689823733,1507
688047,115.54498249708286,110.05330221703616,5.491680280046674,183.7,35.379999999999995,3.7963725516894935,114.39999999999999,93.88000000000001,857
600763,129.35932313125366,123.86828134196585,5.491041789287816,421.99,46.56,5.871531263117712,382.59000000000003,369.41,1699
601888,142.095650382578,136.6575397292525,5.438110653325487,403.78,40.24000000000001,5.1786286641541555,349.04999999999995,318.69,1699
LIN,338.2730166326414,332.86334892126865,5.409667711372729,483.0545457229661,35.00657774098562,2.7898442152255307,339.81739481844386,342.1197430560172,1507
CDNS,206.7967019793049,201.42594564902365,5.370756330281279,376.45001220703125,39.09002685546875,3.3478647806457396,320.7300109863281,314.12998962402344,1507
601799,138.4101706886404,133.05231312536787,5.357857563272513,235.52,22.710000000000008,3.2288305612297834,189.81,182.29000000000002,1699
ESS,240.89279976586707,235.56550886705392,5.3272908988131515,315.01976615640257,28.46373605027719,2.8180250790747357,158.70947457697983,167.1134772196471,1507
PSA,254.23187223995026,248.922071825992,5.309800413958301,351.7123665678231,26.360991452113893,2.6608388762741018,218.06528304420735,222.60994709116903,1507
EFX,215.81960059649202,210.55579022196233,5.263810374529644,306.7222082561783,25.986451816365246,2.7696125327357555,200.4266440999678,202.44346827954473,1507
IQV,206.71417391244827,201.51425353659647,5.1999203758518195,285.6099853515625,22.830001831054688,2.582108866954062,193.6099853515625,200.12000274658203,1507
FDX,223.69725055974357,218.5783889735386,5.118861586204922,303.59102056697407,26.421821704589803,2.4338009680138404,213.7645473876546,218.26771515657487,1507
688041,103.80061576354679,98.69046798029557,5.110147783251231,277.98,44.77999999999997,4.444512194618307,238.98000000000002,225.17,812
ABNB,140.23865794008225,135.16715767742426,5.071500262657989,219.94000244140625,30.5,3.4669961128759996,135.69000244140625,127.17999267578125,1269
APD,255.12718148608678,250.0597280330843,5.067453453002461,332.2809537551877,26.178907862536988,2.7834845393065892,166.98913650855224,181.6842971870366,1507
300308,95.94412007062978,90.87986462625075,5.064255444379047,658.8,86.48000000000002,7.637267173037653,632.55,593.05,1699
MSI,280.0689304634449,275.0380094520553,5.030921011389583,501.1665187864147,37.85713045650408,3.1026473911035723,382.57621796470085,380.4861639336018,1507
AMGN,240.37544642962922,235.36090127349672,5.0145451561325025,346.3800048828125,28.39794078085282,2.764921028771634,185.66097999317122,194.0244249982125,1507
PWR,181.45730359875986,176.4682991716508,4.9890044271090535,473.86645230333113,39.22976139246714,4.441645250416366,448.2963042418505,436.77084826153236,1507
TT,224.97119202772737,220.02025888756333,4.950933140164081,475.1065636110527,40.269989013671875,3.424621079159573,405.2659606522188,403.5476028520805,1507
XYZ,110.51018984616792,105.56907568756286,4.941114158605058,289.2300109863281,33.86500549316406,3.9294991789289666,248.8500099182129,241.25999450683594,1507
RMD,212.88854800783528,207.97072448495433,4.917823522880945,293.1128167919254,25.43366717643309,2.647723914384858,173.10515262319382,183.87748995678453,1507
000858,168.61781636256623,163.71301353737493,4.904802825191288,357.19,31.319999999999993,3.6823767346777014,307.59,284.5,1699
002916,116.43626250735727,111.53918775750441,4.897074749852854,272.73,38.620000000000005,3.9635657457074527,222.03000000000003,201.9,1699
DHR,220.17855498202894,215.29780777842657,4.8807472036023665,290.14021373709403,21.75667073079876,2.390854829349103,178.30951253590842,183.28943368612275,1507
HII,208.83959380681176,204.00081947612534,4.838774330686384,360.20001220703125,32.016893955587335,2.7624478519071975,235.0528673274598,231.92592426647343,1507
300757,81.22507462686568,76.3890447761194,4.83602985074627,306.68,44.71999999999997,5.391946780955944,278.28000000000003,263.19,1675
002812,101.72191805225654,96.92611638954871,4.795801662707839,319.0,33.69,5.105393858224671,294.06,274.40000000000003,1684
688271,140.99186274509805,136.19813725490195,4.793725490196079,218.0,26.900000000000006,3.261213098775478,123.4,114.30000000000001,816
WTW,239.8329243366512,235.07115041334748,4.761773923303686,351.8170328860573,27.873779810905916,2.666451622349631,207.68559832755426,214.7114022732566,1507
EL,184.77020970730163,180.0233200948892,4.7468896124124615,350.6947630746087,26.446675487263178,2.9471000854298968,296.8614433183485,297.25465962879923,1507
DDOG,110.74549446536281,106.00563571400886,4.739858751353951,201.69000244140625,23.69000244140625,2.862340659386281,168.51000213623047,167.23399925231934,1507
NSC,227.11701006600893,222.3826009878188,4.734409078190111,300.7936176860264,22.272904137607213,2.2666344167845036,190.81745428928537,197.22847500184474,1507
600563,114.19577987051207,109.48801059446734,4.707769276044733,261.2,24.53,3.629715860114331,222.79999999999998,207.55,1699
ETN,201.8259676234072,197.139426260136,4.686541363271168,398.3997797592562,38.18543493995608,3.630331566134789,340.0203647307766,339.16609639813265,1507
AMT,204.32973939377314,199.64861812048576,4.681121273287332,264.8791481001825,26.49918595485579,2.498074973715717,118.67732187717704,118.3344874405154,1507
603605,128.17755738669806,123.52486756915833,4.652689817539729,224.43,27.02000000000001,3.1130134313269573,180.53,168.59,1699
EXPE,140.57638454783083,135.9794808779927,4.596903669838118,292.4200134277344,27.098469959029785,2.7440598007824955,244.66548806927523,247.026372881436,1507
LH,208.59645137267523,204.05683835234058,4.539613020334664,292.93626390168663,23.3569905310452,2.377287959896433,203.8994882249121,204.7927087995173,1507
002920,98.01647439670394,93.48046497939964,4.536009417304297,203.99,20.939999999999998,3.0311007819718676,186.20000000000002,172.72,1699
SNA,230.58864101818116,226.0645906915685,4.524050326612659,363.9771694018351,27.314133667279464,2.4224074472534043,278.39661375538304,281.32461950496696,1507
VMC,198.72757925140274,194.2040369635076,4.523542287895134,311.2083174800091,25.07998224912359,2.347337416051999,229.4087150126208,240.14796544098218,1507
AMD,113.91457863588086,109.4304379752399,4.484140660640967,267.0799865722656,29.720001220703125,2.8698766268823888,225.37998580932617,220.64999389648438,1507
300724,84.48204237786933,80.01171277221893,4.470329605650383,210.8,39.66,3.644602499329252,184.02,170.54999999999998,1699
V,244.15902274179066,239.70444189446383,4.454580847326823,374.1094090027169,28.23719830915377,2.4874716136908335,236.51115652772347,239.61539748558383,1507
300866,100.73788461538462,96.29165384615385,4.44623076923077,205.0,40.879999999999995,3.287156396874781,153.32,137.51,1300
NDSN,215.47687932076224,211.0367606462856,4.440118674476615,272.8032236220818,25.819893316114616,2.275717432344184,172.2157449086393,178.42529960460814,1507
002049,103.46899169632266,99.04767497034402,4.421316725978647,250.5,23.789999999999992,3.7871336056619707,221.22,207.70999999999998,1686
FFIV,192.86856010755957,188.45861982460755,4.409940282952018,346.0,37.989990234375,2.8002621099795126,252.1699981689453,255.33999633789062,1507
MAR,183.12472625146782,178.721555147779,4.403171103688854,316.69000244140625,26.92783409516383,2.3069148354878553,254.28362976734692,269.1474869505592,1507
BDX,226.43404030426527,222.03387265707212,4.400167647193156,274.47794136765754,23.06918895447808,2.4155346998757077,110.23104082197602,109.86673454499714,1507
300502,75.34931724543848,70.99341377280753,4.35590347263096,468.81,84.70999999999998,6.412597009406085,449.64,435.85,1699
VRSN,211.78010710769314,207.43766998413648,4.342437123556655,308.7532619519926,31.482792989453742,2.524421568478009,150.93020188912715,155.54421752755232,1507
STE,204.65715456551985,200.33730463849912,4.319849927020712,268.6000061035156,27.04034006104507,2.186785493758813,156.69553131078402,164.56683172700005,1507
ODFL,150.26852017398562,146.00541153628126,4.26310863770434,231.31775094452937,27.63846268776487,2.464575777071761,176.09886109955906,174.5018589548126,1507
RCL,121.90133210345664,117.65276726643006,4.2485648370265805,364.13702511839824,33.60655349757536,3.165665571402421,340.4040665852814,337.71812380171025,1507
LHX,206.50328313686714,202.26775696483165,4.235526172035516,306.84231831714135,22.675570143733637,2.367778009098021,169.1043273142177,174.12763673138198,1507
RL,143.95661828814002,139.7398382649139,4.2167800232261365,379.040326646779,38.040266695853234,2.9049819578737535,320.7509647243117,315.9332226501703,1507
LOW,196.24955474437243,192.03606263521772,4.2134921091547115,278.93271023648714,17.565979943109824,2.0391819633119357,216.99415335989815,219.677544992795,1507
TTWO,164.0218314896693,159.84364279359085,4.178188696078457,264.7900085449219,22.800003051757812,2.25792691111076,169.22000885009766,170.3699951171875,1507
ADI,171.38427478802288,167.2144121188438,4.169862669179093,284.2300109863281,33.475359174805334,2.338520854414256,205.23185047972353,207.51187623999763,1507
AMAT,135.39990724213519,131.25125111892558,4.1486561232096175,276.1000061035156,25.810316618309002,2.5222557086838893,236.7252495757697,232.62982254850613,1507
STZ,205.8906302797958,201.7562900160812,4.134340263714596,263.0439423747072,27.4790842616936,2.253821428045483,154.93125980370624,163.92060579909779,1507
VRSK,214.78833505353006,210.66031837739007,4.1280166761399855,321.23657145007934,33.551660335812926,2.2823635564194955,199.98454690266084,206.03109488535273,1507
603833,103.2130665097116,99.10588581518542,4.107180694526192,174.38,20.519999999999982,2.447574671972917,132.79,126.52000000000001,1699
AXP,186.6283155956904,182.525380418691,4.102935176999422,386.6311012582876,38.23100013206138,2.600715971046707,316.88629060025994,317.93766825810314,1507
300274,80.53451442024719,76.45061212477928,4.083902295467922,209.88,27.75,3.7114830184789143,201.24,191.54999999999998,1699
JBHT,161.7954559081982,157.72436980993407,4.071086098264105,215.38727532890255,20.768784034452068,1.906190601117996,137.9290297565405,140.63406431918702,1507
300223,80.10597164796219,76.09165386887183,4.014317779090372,199.97,28.26000000000002,3.1531263081396856,181.49,164.27,1693
300347,88.01620364920541,84.02128310771042,3.9949205414949973,209.41,27.900000000000006,2.973374218995621,170.20999999999998,157.88,1699
UHS,149.16439803221667,145.17390674345984,3.99049128875681,246.127782111856,21.62556478940246,2.301531022258558,172.80261232758926,179.32356950600192,1507
688521,71.43645285935084,67.45574961360123,3.980703245749613,216.77,34.0,3.6146100432972554,191.08,174.56,1294
AMZN,160.36562054791668,156.433632757621,3.9319877902956772,258.6000061035156,22.720001220703125,1.970487188302636,175.12000274658203,171.59849548339844,1507
ADP,216.67060995831366,212.77857480126812,3.89203515704554,324.4957298340812,21.519620675877945,2.1451987912067914,225.27144125008604,229.45886985959726,1507
688099,81.00951706374758,77.12291693496459,3.8866001287830003,166.0,31.0,2.474719422352552,120.92,98.1,1553
UNP,205.4060120811634,201.52142356921615,3.884588511947228,255.4356436058212,17.991403641303492,1.8266729608864232,150.3502427933926,158.25495859058884,1507
ECL,203.79425312315095,199.91805419500548,3.876198928145473,284.55517801762215,25.66355134612661,2.151218486665676,154.32386211891315,164.70510320769515,1507
300919,77.1286218211649,73.25685808039378,3.871763740771124,214.77,30.30000000000001,4.033103453716721,187.17000000000002,174.41000000000003,1219
MCD,244.85218855956043,240.99872484330245,3.8534637162579686,321.7900085449219,23.323414386542865,2.015034947739969,197.67575211849845,209.54530804411542,1507
300394,66.58894643908182,62.744832254267216,3.8441141848145968,242.0,40.44,4.001455999123103,222.36,212.66000000000003,1699
ITW,213.25798166602,209.42235979774637,3.835621868273625,271.3204104245956,22.6022776513025,1.9148618095033008,162.4508603550031,166.73298252597436,1507
GD,218.9823423190422,215.15459967379525,3.827742645246968,359.0333203381825,22.48443814432693,2.100971086722192,260.7147415813229,260.4724310620023,1507
IEX,193.63473383562967,189.82787647457621,3.8068573610534333,239.44469312739318,15.901664577491658,1.861561423653028,128.40721535414045,139.87421470115805,1507
CB,205.12205642249904,201.32185022515512,3.800206197343906,315.0799865722656,25.911912046851256,2.048212814549191,224.0633074172742,233.63400602137602,1507
CDW,171.148457297644,167.3624343586732,3.7860229389708198,257.1772171232815,19.121675592831707,1.903682301109327,176.0433354182936,181.14836783568626,1507
300474,76.93804590935845,73.17065921130077,3.767386698057681,214.44,31.28,2.892126735689669,180.07999999999998,168.98,1699
300496,83.45968805179518,79.69302530900531,3.766662742789876,167.98,20.180000000000007,2.6606750768329563,145.63,138.28,1699
CME,190.816856125612,187.08097920557663,3.7358769200354116,286.7646699298826,21.339206918693506,2.0958279041831647,164.24958625922153,177.1824347767676,1507
DG,162.67027698189787,158.93801787283627,3.7322591090615886,245.54576935301694,19.34203317426551,2.121208634446545,177.59371341041867,175.43283591667546,1507
QCOM,133.1504212135509,129.4333026529373,3.7171185606135886,223.25280830624894,36.941233323414,2.2175732983231997,166.0174228022766,167.58909887539494,1507
